date,home,away,home_score,away_score,home_pitcher,away_pitcher,canceled
2016-06-12,ロッテ,ヤクルト,7,1,唐川敗：原樹,原樹,0
2016-06-12,オリックス,DeNA,0,4,山口敗：ディクソン,ディクソン,0
2016-06-12,ソフトバンク,巨人,7,5,武田敗：高木,高木,0
2016-06-14,巨人,楽天,1,4,則本敗：田口,田口,0
2016-06-14,ヤクルト,ソフトバンク,6,4,村中敗：スアレス,スアレス,0
2016-06-14,DeNA,日本ハム,0,4,有原敗：モスコーソ,モスコーソ,0
2016-06-14,中日,ロッテ,2,4,石川敗：バルデス,バルデス,0
2016-06-14,阪神,オリックス,2,0,能見敗：西,西,0
2016-06-14,広島,西武,3,2,中﨑敗：増田,増田,0
2016-06-15,巨人,楽天,3,2,マシソン敗：青山,青山,0
2016-06-15,ヤクルト,ソフトバンク,4,6,和田敗：古野,古野,0
2016-06-15,DeNA,日本ハム,2,3,増井敗：三上,三上,0
2016-06-15,中日,ロッテ,2,6,関谷敗：若松,若松,0
2016-06-15,阪神,オリックス,1,5,吉田一敗：髙橋,髙橋,0
2016-06-15,広島,西武,6,2,ジョンソン敗：武隈,武隈,0
2016-06-16,巨人,楽天,10,7,マシソン敗：青山,青山,0
2016-06-16,ヤクルト,ソフトバンク,3,12,東浜敗：小川,小川,0
2016-06-16,DeNA,日本ハム,,,,,1
2016-06-16,中日,ロッテ,1,3,二木敗：小笠原,小笠原,0
2016-06-16,阪神,オリックス,,,,,1
2016-06-16,広島,西武,6,0,野村敗：バンヘッケン,バンヘッケン,0
2016-06-17,巨人,ロッテ,1,5,涌井敗：菅野,菅野,0
2016-06-17,ヤクルト,西武,5,1,山中敗：岸,岸,0
2016-06-17,DeNA,楽天,5,8,塩見敗：久保康,久保康,0
2016-06-17,中日,日本ハム,1,0,ジョーダン敗：メンドーサ,メンドーサ,0
2016-06-17,阪神,ソフトバンク,3,2,ドリス敗：サファテ,サファテ,0
2016-06-17,広島,オリックス,6,4,ヘーゲンズ敗：比嘉,比嘉,0
2016-06-18,巨人,ロッテ,2,6,スタンリッジ敗：小山,小山,0
2016-06-18,ヤクルト,西武,5,4,ルーキ敗：野上,野上,0
2016-06-18,DeNA,楽天,3,6,釜田敗：今永,今永,0
2016-06-18,中日,日本ハム,3,2,大野敗：吉川,吉川,0
2016-06-18,阪神,ソフトバンク,0,1,千賀敗：メッセンジャー,メッセンジャー,0
2016-06-18,広島,オリックス,4,3,今村敗：平野,平野,0
2016-06-19,巨人,ロッテ,5,1,宮國敗：唐川,唐川,0
2016-06-19,ヤクルト,西武,5,7,多和田敗：村中,村中,0
2016-06-19,DeNA,楽天,3,5,戸村敗：山口,山口,0
2016-06-19,中日,日本ハム,2,3,大谷敗：吉見,吉見,0
2016-06-19,阪神,ソフトバンク,4,8,武田敗：岩貞,岩貞,0
2016-06-19,広島,オリックス,5,4,ジャクソン敗：山﨑福,山﨑福,0
2016-06-20,DeNA,日本ハム,2,5,バース敗：砂田,砂田,0
2016-06-20,阪神,オリックス,2,0,藤川敗：佐藤達,佐藤達,0
2016-06-24,ヤクルト,中日,5,1,小川敗：若松,若松,0
2016-06-24,DeNA,巨人,12,6,井納敗：菅野,菅野,0
2016-06-24,広島,阪神,4,2,ジャクソン敗：藤川,藤川,0
2016-06-24,楽天,ソフトバンク,3,6,和田敗：則本,則本,0
2016-06-24,西武,ロッテ,6,7,石川敗：髙橋光,髙橋光,0
2016-06-24,オリックス,日本ハム,,,,,1
2016-06-25,ヤクルト,中日,13,9,デイビーズ敗：ジョーダン,ジョーダン,0
2016-06-25,DeNA,巨人,7,6,ザガースキー敗：マシソン,マシソン,0
2016-06-25,広島,阪神,4,2,岡田敗：能見,能見,0
2016-06-25,楽天,ソフトバンク,4,2,金刃敗：東浜,東浜,0
2016-06-25,西武,ロッテ,10,9,武隈敗：南,南,0
2016-06-25,オリックス,日本ハム,8,10,有原敗：松葉,松葉,0
2016-06-26,ヤクルト,中日,5,4,村中敗：小川,小川,0
2016-06-26,DeNA,巨人,4,9,内海敗：モスコーソ,モスコーソ,0
2016-06-26,広島,阪神,4,3,オスカル敗：岩貞,岩貞,0
2016-06-26,楽天,ソフトバンク,1,5,中田敗：戸村,戸村,0
2016-06-26,西武,ロッテ,4,10,スタンリッジ敗：多和田,多和田,0
2016-06-26,オリックス,日本ハム,0,6,大谷敗：ディクソン,ディクソン,0
2016-06-27,日本ハム,西武,8,7,白村敗：岸,岸,0
2016-06-27,ソフトバンク,ロッテ,6,9,涌井敗：武田,武田,0
2016-06-28,巨人,中日,0,5,大野敗：田口,田口,0
2016-06-28,阪神,DeNA,5,3,メッセンジャー敗：山口,山口,0
2016-06-28,広島,ヤクルト,3,2,野村敗：山中,山中,0
2016-06-28,日本ハム,西武,3,0,吉川敗：ポーリーノ,ポーリーノ,0
2016-06-28,オリックス,楽天,3,2,西敗：塩見,塩見,0
2016-06-29,巨人,中日,3,2,宮國敗：又吉,又吉,0
2016-06-29,阪神,DeNA,,,,,1
2016-06-29,広島,ヤクルト,8,1,黒田敗：原樹,原樹,0
2016-06-29,日本ハム,西武,5,3,宮西敗：十亀,十亀,0
2016-06-29,オリックス,楽天,3,5,釜田敗：東明,東明,0
2016-06-29,ソフトバンク,ロッテ,7,6,森敗：西野,西野,0
2016-06-30,巨人,中日,1,3,若松敗：澤村,澤村,0
2016-06-30,阪神,DeNA,0,3,久保康敗：岩崎,岩崎,0
2016-06-30,広島,ヤクルト,2,5,村中敗：中村恭,中村恭,0
2016-06-30,ソフトバンク,ロッテ,2,1,岩嵜敗：唐川,唐川,0
2016-07-01,DeNA,広島,2,6,ジョンソン敗：井納,井納,0
2016-07-01,中日,阪神,7,2,ジョーダン敗：藤浪,藤浪,0
2016-07-01,楽天,西武,3,2,則本敗：髙橋光,髙橋光,0
2016-07-01,ソフトバンク,日本ハム,2,5,高梨敗：和田,和田,0
2016-07-02,ヤクルト,巨人,2,1,ルーキ敗：宮國,宮國,0
2016-07-02,DeNA,広島,4,1,石田敗：岡田,岡田,0
2016-07-02,中日,阪神,2,3,能見敗：小熊,小熊,0
2016-07-02,楽天,西武,7,5,美馬敗：野上,野上,0
2016-07-02,ロッテ,オリックス,6,0,石川敗：松葉,松葉,0
2016-07-02,ソフトバンク,日本ハム,0,4,有原敗：東浜,東浜,0
2016-07-03,ヤクルト,巨人,6,3,ペレス敗：マシソン,マシソン,0
2016-07-03,DeNA,広島,6,13,ヘーゲンズ敗：モスコーソ,モスコーソ,0
2016-07-03,中日,阪神,8,3,吉見敗：岩貞,岩貞,0
2016-07-03,楽天,西武,3,4,武隈敗：ミコライオ,ミコライオ,0
2016-07-03,ロッテ,オリックス,3,4,ディクソン敗：大谷,大谷,0
2016-07-03,ソフトバンク,日本ハム,0,2,大谷敗：中田,中田,0
2016-07-05,巨人,阪神,3,2,内海敗：メッセンジャー,メッセンジャー,0
2016-07-05,DeNA,ヤクルト,4,0,山口敗：山中,山中,0
2016-07-05,中日,広島,1,4,野村敗：大野,大野,0
2016-07-05,楽天,日本ハム,3,8,メンドーサ敗：塩見,塩見,0
2016-07-05,ロッテ,西武,2,1,益田敗：増田,増田,0
2016-07-05,オリックス,ソフトバンク,3,0,西敗：武田,武田,0
2016-07-06,巨人,阪神,3,1,田口敗：岩崎,岩崎,0
2016-07-06,DeNA,ヤクルト,8,7,田中敗：ルーキ,ルーキ,0
2016-07-06,中日,広島,4,1,バルデス敗：黒田,黒田,0
2016-07-06,楽天,日本ハム,,,,,1
2016-07-06,ロッテ,西武,5,4,南敗：ポーリーノ,ポーリーノ,0
2016-07-06,オリックス,ソフトバンク,2,5,千賀敗：東明,東明,0
2016-07-07,巨人,阪神,0,6,青柳敗：高木,高木,0
2016-07-07,DeNA,ヤクルト,5,3,田中敗：村中,村中,0
2016-07-07,ロッテ,西武,4,3,唐川敗：髙橋光,髙橋光,0
2016-07-07,オリックス,ソフトバンク,0,4,岩嵜敗：金子千尋,金子千尋,0
2016-07-08,巨人,DeNA,3,1,大竹寛敗：井納,井納,0
2016-07-08,ヤクルト,中日,6,3,成瀬敗：ジョーダン,ジョーダン,0
2016-07-08,阪神,広島,2,8,ジョンソン敗：藤浪,藤浪,0
2016-07-08,日本ハム,ロッテ,12,3,高梨敗：二木,二木,0
2016-07-08,西武,オリックス,8,4,十亀敗：山田,山田,0
2016-07-08,ソフトバンク,楽天,2,3,則本敗：サファテ,サファテ,0
2016-07-09,巨人,DeNA,5,2,菅野敗：三上,三上,0
2016-07-09,ヤクルト,中日,2,8,若松敗：由規,由規,0
2016-07-09,阪神,広島,1,7,岡田敗：能見,能見,0
2016-07-09,日本ハム,ロッテ,4,0,有原敗：石川,石川,0
2016-07-09,西武,オリックス,0,2,松葉敗：野上,野上,0
2016-07-09,ソフトバンク,楽天,6,2,東浜敗：美馬,美馬,0
2016-07-10,巨人,DeNA,10,7,宮國敗：須田,須田,0
2016-07-10,ヤクルト,中日,8,3,杉浦敗：吉見,吉見,0
2016-07-10,阪神,広島,0,9,戸田敗：岩貞,岩貞,0
2016-07-10,日本ハム,ロッテ,6,5,白村敗：木村,木村,0
2016-07-10,西武,オリックス,2,8,ディクソン敗：多和田,多和田,0
2016-07-10,ソフトバンク,楽天,6,2,大隣敗：ブリガム,ブリガム,0
2016-07-11,DeNA,中日,3,13,バルデス敗：三浦,三浦,0
2016-07-11,西武,楽天,3,1,岸敗：レイ,レイ,0
2016-07-11,オリックス,日本ハム,1,4,吉川敗：ミッシュ,ミッシュ,0
2016-07-12,ヤクルト,阪神,1,3,メッセンジャー敗：平井,平井,0
2016-07-12,DeNA,中日,6,5,山﨑康敗：山井,山井,0
2016-07-12,広島,巨人,13,3,野村敗：内海,内海,0
2016-07-12,西武,楽天,1,5,塩見敗：ポーリーノ,ポーリーノ,0
2016-07-12,ロッテ,ソフトバンク,0,4,武田敗：涌井,涌井,0
2016-07-12,オリックス,日本ハム,4,3,西敗：白村,白村,0
2016-07-13,ヤクルト,阪神,2,4,ドリス敗：ペレス,ペレス,0
2016-07-13,DeNA,中日,7,2,ペトリック敗：セプティモ,セプティモ,0
2016-07-13,広島,巨人,0,6,田口敗：黒田,黒田,0
2016-07-13,西武,楽天,3,4,釜田敗：髙橋光,髙橋光,0
2016-07-13,ロッテ,ソフトバンク,0,3,千賀敗：関谷,関谷,0
2016-07-13,オリックス,日本ハム,2,3,加藤敗：吉田一,吉田一,0
2016-07-15,パ・リーグ,セ・リーグ,4,5,藤浪敗：石川,石川,0
2016-07-16,セ・リーグ,パ・リーグ,5,5,,,0
2016-07-18,ヤクルト,DeNA,9,3,石川敗：久保康,久保康,0
2016-07-18,阪神,巨人,1,2,マシソン敗：ドリス,ドリス,0
2016-07-18,広島,中日,3,2,中﨑敗：祖父江,祖父江,0
2016-07-18,日本ハム,楽天,3,1,メンドーサ敗：則本,則本,0
2016-07-18,西武,ロッテ,6,1,岸敗：藤岡,藤岡,0
2016-07-18,ソフトバンク,オリックス,0,6,金子千尋敗：東浜,東浜,0
2016-07-19,ヤクルト,DeNA,8,9,三上敗：秋吉,秋吉,0
2016-07-19,阪神,巨人,1,6,内海敗：能見,能見,0
2016-07-19,広島,中日,11,3,岡田敗：大野,大野,0
2016-07-19,西武,ロッテ,2,9,二木敗：ポーリーノ,ポーリーノ,0
2016-07-19,ソフトバンク,オリックス,0,4,西敗：武田,武田,0
2016-07-20,ヤクルト,DeNA,2,9,熊原敗：小川,小川,0
2016-07-20,阪神,巨人,2,6,田原誠敗：青柳,青柳,0
2016-07-20,広島,中日,6,7,田島敗：今村,今村,0
2016-07-20,日本ハム,楽天,9,3,谷元敗：ブリガム,ブリガム,0
2016-07-20,ソフトバンク,オリックス,2,1,森福敗：山田,山田,0
2016-07-22,DeNA,巨人,3,2,ザガースキー敗：山口,山口,0
2016-07-22,中日,ヤクルト,3,6,館山敗：バルデス,バルデス,0
2016-07-22,広島,阪神,4,2,野村敗：藤浪,藤浪,0
2016-07-22,日本ハム,オリックス,2,0,有原敗：松葉,松葉,0
2016-07-22,楽天,ロッテ,1,12,石川敗：美馬,美馬,0
2016-07-22,ソフトバンク,西武,5,2,和田敗：髙橋光,髙橋光,0
2016-07-23,DeNA,巨人,6,4,ザガースキー敗：山口,山口,0
2016-07-23,中日,ヤクルト,1,3,ルーキ敗：祖父江,祖父江,0
2016-07-23,広島,阪神,7,0,黒田敗：岩崎,岩崎,0
2016-07-23,日本ハム,オリックス,6,3,鍵谷敗：ディクソン,ディクソン,0
2016-07-23,楽天,ロッテ,6,5,金刃敗：大嶺祐,大嶺祐,0
2016-07-23,ソフトバンク,西武,1,3,牧田敗：森,森,0
2016-07-24,DeNA,巨人,1,9,マイコラス敗：今永,今永,0
2016-07-24,中日,ヤクルト,2,5,由規敗：小笠原,小笠原,0
2016-07-24,広島,阪神,5,8,島本敗：一岡,一岡,0
2016-07-24,日本ハム,オリックス,2,3,塚原敗：バース,バース,0
2016-07-24,楽天,ロッテ,2,3,涌井敗：則本,則本,0
2016-07-24,ソフトバンク,西武,4,3,岩嵜敗：野上,野上,0
2016-07-26,巨人,広島,,,,,1
2016-07-26,中日,DeNA,3,7,久保康敗：若松,若松,0
2016-07-26,阪神,ヤクルト,5,3,藤川敗：ルーキ,ルーキ,0
2016-07-26,楽天,ソフトバンク,0,6,武田敗：塩見,塩見,0
2016-07-26,西武,日本ハム,1,4,メンドーサ敗：岸,岸,0
2016-07-26,オリックス,ロッテ,3,6,南敗：西,西,0
2016-07-27,巨人,広島,7,2,田口敗：ジョンソン,ジョンソン,0
2016-07-27,中日,DeNA,0,2,ペトリック敗：大野,大野,0
2016-07-27,阪神,ヤクルト,9,0,能見敗：杉浦,杉浦,0
2016-07-27,楽天,ソフトバンク,6,2,西宮敗：東浜,東浜,0
2016-07-27,西武,日本ハム,4,8,吉川敗：ポーリーノ,ポーリーノ,0
2016-07-27,オリックス,ロッテ,3,1,山田敗：二木,二木,0
2016-07-28,巨人,広島,0,4,福井敗：菅野,菅野,0
2016-07-28,中日,DeNA,15,2,バルデス敗：熊原,熊原,0
2016-07-28,阪神,ヤクルト,10,5,青柳敗：小川,小川,0
2016-07-28,西武,日本ハム,6,2,多和田敗：斎藤佑樹,斎藤佑樹,0
2016-07-28,オリックス,ロッテ,2,1,平野敗：西野,西野,0
2016-07-29,巨人,ヤクルト,3,1,内海敗：デイビーズ,デイビーズ,0
2016-07-29,阪神,中日,1,3,伊藤敗：藤浪,藤浪,0
2016-07-29,広島,DeNA,3,19,石田敗：野村,野村,0
2016-07-29,日本ハム,ソフトバンク,4,6,和田敗：有原,有原,0
2016-07-29,ロッテ,楽天,0,9,美馬敗：益田,益田,0
2016-07-29,オリックス,西武,7,1,松葉敗：髙橋光,髙橋光,0
2016-07-30,巨人,ヤクルト,9,0,大竹寛敗：山中,山中,0
2016-07-30,阪神,中日,8,2,メッセンジャー敗：吉見,吉見,0
2016-07-30,広島,DeNA,5,7,井納敗：黒田,黒田,0
2016-07-30,日本ハム,ソフトバンク,3,2,マーティン敗：五十嵐,五十嵐,0
2016-07-30,ロッテ,楽天,4,5,松井裕敗：大谷,大谷,0
2016-07-30,オリックス,西武,2,3,十亀敗：吉田一,吉田一,0
2016-07-31,巨人,ヤクルト,10,1,マイコラス敗：館山,館山,0
2016-07-31,阪神,中日,6,1,岩崎敗：ジョーダン,ジョーダン,0
2016-07-31,広島,DeNA,6,4,ヘーゲンズ敗：三上,三上,0
2016-07-31,日本ハム,ソフトバンク,6,3,鍵谷敗：岩嵜,岩嵜,0
2016-07-31,ロッテ,楽天,2,0,涌井敗：辛島,辛島,0
2016-07-31,オリックス,西武,5,4,平野敗：増田,増田,0
2016-08-02,ヤクルト,広島,4,16,ジョンソン敗：石川,石川,0
2016-08-02,DeNA,阪神,2,6,岩貞敗：山﨑康,山﨑康,0
2016-08-02,中日,巨人,2,7,今村敗：若松,若松,0
2016-08-02,楽天,オリックス,2,1,ミコライオ敗：西,西,0
2016-08-02,西武,ソフトバンク,2,6,武田敗：岸,岸,0
2016-08-02,ロッテ,日本ハム,4,3,スタンリッジ敗：メンドーサ,メンドーサ,0
2016-08-03,ヤクルト,広島,6,4,松岡敗：ヘーゲンズ,ヘーゲンズ,0
2016-08-03,DeNA,阪神,4,3,山口敗：能見,能見,0
2016-08-03,中日,巨人,0,5,田口敗：大野,大野,0
2016-08-03,楽天,オリックス,6,1,釜田敗：山田,山田,0
2016-08-03,西武,ソフトバンク,3,7,攝津敗：ポーリーノ,ポーリーノ,0
2016-08-03,ロッテ,日本ハム,2,10,榎下敗：古谷,古谷,0
2016-08-04,ヤクルト,広島,5,2,由規敗：福井,福井,0
2016-08-04,DeNA,阪神,5,7,藤川敗：ザガースキー,ザガースキー,0
2016-08-04,楽天,オリックス,0,2,金子千尋敗：安樂,安樂,0
2016-08-04,西武,ソフトバンク,4,7,東浜敗：多和田,多和田,0
2016-08-04,ロッテ,日本ハム,3,0,唐川敗：鍵谷,鍵谷,0
2016-08-05,ヤクルト,阪神,0,8,藤浪敗：デイビーズ,デイビーズ,0
2016-08-05,DeNA,中日,3,4,小川敗：山﨑康,山﨑康,0
2016-08-05,広島,巨人,4,5,マシソン敗：中﨑,中﨑,0
2016-08-05,楽天,西武,4,10,菊池敗：美馬,美馬,0
2016-08-05,オリックス,ロッテ,2,3,石川敗：松葉,松葉,0
2016-08-05,ソフトバンク,日本ハム,3,2,和田敗：有原,有原,0
2016-08-06,ヤクルト,阪神,6,1,山中敗：メッセンジャー,メッセンジャー,0
2016-08-06,DeNA,中日,6,4,須田敗：岩瀬,岩瀬,0
2016-08-06,広島,巨人,2,3,大竹寛敗：黒田,黒田,0
2016-08-06,楽天,西武,7,5,則本敗：十亀,十亀,0
2016-08-06,オリックス,ロッテ,0,2,関谷敗：ディクソン,ディクソン,0
2016-08-06,ソフトバンク,日本ハム,1,8,高梨敗：千賀,千賀,0
2016-08-07,ヤクルト,阪神,7,6,中澤敗：マテオ,マテオ,0
2016-08-07,DeNA,中日,4,1,今永敗：小笠原,小笠原,0
2016-08-07,広島,巨人,8,7,今村敗：澤村,澤村,0
2016-08-07,楽天,西武,6,4,西宮敗：髙橋光,髙橋光,0
2016-08-07,オリックス,ロッテ,5,3,山﨑福敗：涌井,涌井,0
2016-08-07,ソフトバンク,日本ハム,3,8,加藤敗：中田,中田,0
2016-08-09,巨人,DeNA,5,2,内海敗：久保康,久保康,0
2016-08-09,中日,ヤクルト,2,1,山井敗：岩橋,岩橋,0
2016-08-09,広島,阪神,10,3,ジョンソン敗：岩貞,岩貞,0
2016-08-09,日本ハム,西武,1,3,岸敗：バース,バース,0
2016-08-09,ロッテ,楽天,2,4,西宮敗：南,南,0
2016-08-09,オリックス,ソフトバンク,4,0,西敗：武田,武田,0
2016-08-10,巨人,DeNA,5,2,田口敗：山口,山口,0
2016-08-10,中日,ヤクルト,2,3,小川敗：大野,大野,0
2016-08-10,広島,阪神,1,2,能見敗：福井,福井,0
2016-08-10,日本ハム,西武,4,3,鍵谷敗：小石,小石,0
2016-08-10,ロッテ,楽天,5,3,二木敗：釜田,釜田,0
2016-08-10,オリックス,ソフトバンク,3,2,比嘉敗：バリオス,バリオス,0
2016-08-11,巨人,DeNA,4,5,ペトリック敗：今村,今村,0
2016-08-11,中日,ヤクルト,2,8,杉浦敗：伊藤,伊藤,0
2016-08-11,広島,阪神,5,3,薮田敗：藤浪,藤浪,0
2016-08-11,日本ハム,西武,0,2,多和田敗：増井,増井,0
2016-08-11,ロッテ,楽天,4,0,唐川敗：美馬,美馬,0
2016-08-11,オリックス,ソフトバンク,4,3,金子千尋敗：東浜,東浜,0
2016-08-12,ヤクルト,巨人,5,4,ルーキ敗：高木,高木,0
2016-08-12,DeNA,広島,2,3,ジャクソン敗：山﨑康,山﨑康,0
2016-08-12,阪神,中日,4,2,メッセンジャー敗：バルデス,バルデス,0
2016-08-12,楽天,日本ハム,4,3,福山敗：鍵谷,鍵谷,0
2016-08-12,西武,オリックス,8,3,菊池敗：松葉,松葉,0
2016-08-12,ロッテ,ソフトバンク,2,0,石川敗：和田,和田,0
2016-08-13,ヤクルト,巨人,2,1,山中敗：大竹寛,大竹寛,0
2016-08-13,DeNA,広島,2,1,須田敗：薮田,薮田,0
2016-08-13,阪神,中日,5,2,青柳敗：ジョーダン,ジョーダン,0
2016-08-13,楽天,日本ハム,0,2,高梨敗：則本,則本,0
2016-08-13,西武,オリックス,1,9,ディクソン敗：十亀,十亀,0
2016-08-13,ロッテ,ソフトバンク,0,3,千賀敗：関谷,関谷,0
2016-08-14,ヤクルト,巨人,2,9,マイコラス敗：館山,館山,0
2016-08-14,DeNA,広島,2,3,大瀬良敗：今永,今永,0
2016-08-14,阪神,中日,8,1,岩崎敗：小笠原,小笠原,0
2016-08-14,楽天,日本ハム,1,2,加藤敗：辛島,辛島,0
2016-08-14,西武,オリックス,5,1,髙橋光敗：山﨑福,山﨑福,0
2016-08-14,ロッテ,ソフトバンク,3,2,南敗：バリオス,バリオス,0
2016-08-16,ヤクルト,DeNA,,,,,1
2016-08-16,中日,巨人,0,2,菅野敗：吉見,吉見,0
